Year,Month,Hydroelectric Power,Geothermal Energy,Solar Energy,Wind Energy,Wood Energy,Waste Energy,"Fuel Ethanol, Excluding Denaturant",Biomass Losses and Co-products,Biomass Energy,Total Renewable Energy,Renewable Diesel Fuel,Other Biofuels,Conventional Hydroelectric Power,Biodiesel,Date
3065.0,3065.0,3065.0,3065.0,3065.0,3065.0,3065.0,3065.0,3065.0,3065.0,3065.0,3065.0,3065.0,3065.0,3065.0,3065.0,3065
1998.0424143556281,6.491027732463295,0.1697588907014682,1.1463693311582381,2.0150081566068514,4.282404241435563,36.64440848287112,5.820123980424143,6.976647960848287,4.834706362153344,46.285969331158235,70.87220913539969,0.42894877650897223,0.031752365415986944,15.757373898858074,0.953720065252855,1998-07-01 19:08:42.675367040
1973.0,1.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973-01-01 00:00:00
1985.0,3.0,0.0,0.0,0.0,0.0,0.483,0.0,0.0,0.0,0.258,2.07,0.0,0.0,0.0,0.0,1985-10-01 00:00:00
1998.0,6.0,0.0,0.357,0.004,0.0,12.062,0.108,0.007,0.0,9.716,50.984,0.0,0.0,0.0,0.0,1998-07-01 00:00:00
2011.0,9.0,0.036,1.673,0.774,0.001,51.808,12.764,1.283,0.0,89.359,126.982,0.0,0.0,0.0,0.0,2011-04-01 00:00:00
2024.0,12.0,2.047,5.951,64.04,157.409,183.628,32.875,104.42,75.373,233.2,308.175,38.344,4.101,117.453,27.871,2024-01-01 00:00:00
14.74737758399831,3.4569340042499794,0.3738194562986058,1.5508574415949712,5.774510972275334,18.124793148726425,46.90063936598497,8.247359238699957,21.91191988540356,15.601717323272112,64.24151983956608,71.19776066328924,2.68785013342229,0.2581485223860509,32.1340593373843,3.985002532743395,
